book	hymn	verse	dcs_chapter_id	match	coverage	dcs_sent_ids	dcs_text	samudra_ru
18	4	78	12422	content	1.0	641864	svadhā pitṛbhyaḥ pṛthiviṣadbhyaḥ	Свадха отцам, сидящим на земле!
18	4	79	12422	content	1.0	641865	svadhā pitṛbhyo antarikṣasadbhyaḥ	Свадха отцам, сидящим в воздухе!
18	4	80	12422	content	1.0	641866	svadhā pitṛbhyo diviṣadbhyaḥ	Свадха отцам, сидящим на небе!
18	4	81	12422	content	1.0	641867	namo vaḥ pitara ūrje namo vaḥ pitaro rasāya	Поклон, о отцы, вашей жизненной силе! Поклон, о отцы, вашему соку!
18	4	82	12422	content	1.0	641868	namo vaḥ pitaro bhāmāya namo vaḥ pitaro manyave	Поклон, о отцы, вашей ярости! Поклон, о отцы, вашему гневу!
18	4	83	12422	content	1.0	641869	namo vaḥ pitaro yad ghoraṃ tasmai namo vaḥ pitaro yat krūraṃ tasmai	Поклон, о отцы, тому в вас, что ужасно! Поклон, о отцы, тому в вас, что жестоко!
18	4	84	12422	content	0.5	641870_1,641870_2	namaḥ vaḥ pitaraḥ yat śivam tasmai / namaḥ vaḥ pitaraḥ yat syonam tasmai	Поклон, о отцы, тому в вас, что дружелюбно! Поклон, о отцы, тому в вас, что мягко!
18	4	85	12422	content	0.833	641871_1,641871_2	namaḥ vaḥ pitaraḥ / svadhā vaḥ pitaraḥ	Поклон вам, о отцы! Свадха вам, о отцы!
18	4	86	12422	content	1.0	641872	ye 'tra pitaraḥ pitaro ye 'tra yūyaṃ stha yuṣmāṃs te 'nu yūyaṃ teṣāṃ śreṣṭhā bhūyāstha	(Те) отцы, которые здесь, — о отцы, которые здесь, — (ведь) вы есть тут, (пусть будут) они вслед за вами! Пусть будете вы лучшими из них!
18	4	87	12422	content	1.0	641873,641874	ya iha pitaro jīvā iha vayaṃ smaḥ / asmāṃs te 'nu vayaṃ teṣāṃ śreṣṭhā bhūyāsma	(Те) отцы, которые здесь, — ведь мы здесь живые! — (пусть будут) они вслед за нами! Пусть будем мы лучшими из них!
18	4	88	12422	content	1.0	641875,641876,641877	ā tvāgna idhīmahi dyumantaṃ devājaram / yad gha sā te panīyasī samid dīdayati dyavi / iṣaṃ stotṛbhya ā bhara	Мы хотим зажечь, о Агни, твое Сверкающее, нестареющее (пламя), о бог, Чтобы те самые твои удивительные Дрова засветились на небе. Принеси восхвалителям жертвенную усладу!
18	4	89	12422	content	1.0	641878,641879	candramā apsv antar ā suparṇo dhāvate divi / na vo hiraṇyanemayaḥ padaṃ vindanti vidyuto vittaṃ me asya rodasī	Месяц в глубине вод: Прекраснокрылый мчится по небу. Не находят себе места Златообразные сверкающие молнии. О Небо и Земля, узнайте обо мне (в таком положении)!
19	1	1		no_dcs_hymn	0.0			saṃsaṃ sravantu nadyaḥ saṃ vātāḥ saṃ patatriṇaḥ । yajñam imaṃ vardhayatā giraḥ saṃsrāvyeṇa haviṣā juhomi ॥1॥
19	1	2		no_dcs_hymn	0.0			imaṃ homā yajñam avatemaṃ saṃsrāvaṇā uta yajñam imaṃ vardhayatā giraḥ saṃsrāvyeṇa haviṣā juhomi ॥2॥
19	1	3		no_dcs_hymn	0.0			rūpaṃrūpaṃ vayovayaḥ saṃrabhyainaṃ pari ṣvaje । yajñam imaṃ catasraḥ pradiśo vardhayantu saṃsrāvyeṇa haviṣā juhomi ॥3॥
19	2	1		no_dcs_hymn	0.0			śaṃ ta āpo haimavatīḥ śam u te santūtsyāḥ । śaṃ te saniṣyadā āpaḥ śam u te santu varṣyāḥ ॥1॥
19	2	2		no_dcs_hymn	0.0			śaṃ ta āpo dhanvanyāḥ śaṃ te santv anūpyāḥ । śaṃ te khanitrimā āpaḥ śaṃ yāḥ kumbhebhir ābhṛtāḥ ॥2॥
19	2	3		no_dcs_hymn	0.0			anabhrayaḥ khanamānā viprā gambhīre apasaḥ । bhiṣagbhyo bhiṣaktarā āpo achā vadāmasi ॥3॥
19	2	4		no_dcs_hymn	0.0			apām aha divyānām apāṃ srotasyānām । apām aha praṇejane 'śvā bhavatha vājinaḥ ॥4॥
19	2	5		no_dcs_hymn	0.0			tā apaḥ śivā apo 'yakṣmaṃkaraṇīr apaḥ । yathaiva tṛpyate mayas tās ta ā datta bhesajīḥ ॥5॥
19	3	1		no_dcs_hymn	0.0			divas pṛthivyāḥ pary antarikṣād vanaspatibhyo adhy oṣadhībhyaḥ । yatrayatra vibhṛto jātavedās tata stuto juṣamāṇo na ehi ॥1॥
19	3	2		no_dcs_hymn	0.0			yas te apsu mahimā yo vaneṣu ya oṣadhīṣu paśuṣv apsv antaḥ । agne sarvās tanvaḥ saṃ rabhasva tābhir na ehi draviṇodā ajasraḥ ॥2॥
19	3	3		no_dcs_hymn	0.0			yas te deveṣu mahimā svargo yā te tanuḥ pitṛṣv āviveśa । puṣṭir yā te manuṣyeṣu paprathe 'gne tayā rayim asmāsu dhehi ॥3॥
19	3	4		no_dcs_hymn	0.0			śrutkarṇāya kavaye vedyāya vacobhir vākair upa yāmi rātim । yato bhayam abhayaṃ tan no astv ava devānāṃ yaja heḍo agne ॥4॥
19	4	1		no_dcs_hymn	0.0			yām āhutiṃ prathamām atharvā yā jātā yā havyam akṛṇoj jātavedāḥ । tāṃ ta etāṃ prathamo johavīmi tābhiṣ ṭupto vahatu havyam agnir agnaye svāha ॥1॥
19	4	2		no_dcs_hymn	0.0			ākūtiṃ devīṃ subhagāṃ puro dadhe cittasya mātā suhavā no astu । yām āśām emi kevalī sā me astu videyam enāṃ manasi praviṣṭām ॥2॥
19	4	3		no_dcs_hymn	0.0			ākūtyā no bṛhaspata ākūtyā na upā gahi । atho bhagasya no dhehy atho naḥ suhavo bhava ॥3॥
19	4	4		no_dcs_hymn	0.0			bṛhaspatir ma ākūtim āṅgirasaḥ prati jānātu vācam etām । yasya devā devatāḥ saṃbabhūvuḥ sa supraṇītāḥ kāmo anv etv asmān ॥4॥
19	5	1		no_dcs_hymn	0.0			indro rājā jagataś carṣaṇīnām adhi kṣami viṣurūpaṃ yad asti । tato dadāti dāśuṣe vasūni codad rādha upastutaś cid arvāk ॥1॥
19	6	1		no_dcs_hymn	0.0			sahasrabāhuḥ puruṣaḥ sahasrākṣaḥ sahasrapāt । sa bhūmiṃ viśvato vṛtvāty atiṣṭhad daśāṅgulam ॥1॥
19	6	2		no_dcs_hymn	0.0			tribhiḥ padbhir dyām arohat pād asyehābhavat punaḥ । tathā vy akrāmad viṣvaṅ aśanānaśane anu ॥2॥
19	6	3		no_dcs_hymn	0.0			tāvanto asya mahimānas tato jyāyāṃś ca pūruṣaḥ । pādo 'sya viśvā bhūtāni tripād asyāmṛtaṃ divi ॥3॥
19	6	4		no_dcs_hymn	0.0			puruṣa evedaṃ sarvaṃ yad bhūtaṃ yac ca bhāvyam । utāmṛtatvasyeśvaro yad anyenābhavat saha ॥4॥
19	6	5		no_dcs_hymn	0.0			yat puruṣaṃ vy adadhuḥ katidhā vy akalpayan । mukhaṃ kim asya kim bāhū kim ūrū pādā ucyate ॥5॥
19	6	6		no_dcs_hymn	0.0			brāhmaṇo 'sya mukham āsīd bāhū rājanyo 'bhavat । madhyaṃ tad asya yad vaiśyaḥ padbhyāṃ śūdro ajāyata ॥6॥
19	6	7		no_dcs_hymn	0.0			candramā manaso jātaś cakṣoḥ sūryo ajāyata । mukhād indraś cāgniś ca prāṇād vāyur ajāyata ॥7॥
19	6	8		no_dcs_hymn	0.0			nābhyā āsīd antarikṣaṃ śīrṣṇo dyauḥ sam avartata । padbhyāṃ bhūmir diśaḥ śrotrāt tathā lokām̐ akalpayan ॥8॥
19	6	9		no_dcs_hymn	0.0			virāḍ agre sam abhavad virājo adhi pūruṣaḥ । sa jāto aty aricyata paścād bhūmim atho puraḥ ॥9॥
19	6	10		no_dcs_hymn	0.0			yat puruṣeṇa haviṣā devā yajñam atanvata । vasanto asyāsīd ājyaṃ grīṣma idhmaḥ śarad dhaviḥ ॥10॥
19	6	11		no_dcs_hymn	0.0			taṃ yajñaṃ prāvṛṣā praukṣan puruṣaṃ jātam agraśaḥ । tena devā ayajanta sādhyā vasavaś ca ye ॥11॥
19	6	12		no_dcs_hymn	0.0			tasmād aśvā ajāyanta ye ca ke cobhayādataḥ । gāvo ha jajñire tasmāt tasmāj jātā ajāvayaḥ ॥12॥
19	6	13		no_dcs_hymn	0.0			tasmād yajñāt sarvahuta ṛcaḥ sāmāni jajñire । chando ha jajñire tasmād yajus tasmād ajāyata ॥13॥
19	6	14		no_dcs_hymn	0.0			tasmād yajñāt sarvahutaḥ saṃbhṛtaṃ pṛṣadājyam । paśūṃs tāṃś cakre vāyavyān āraṇyā grāmyāś ca ye ॥14॥
19	6	15		no_dcs_hymn	0.0			saptāsyāsan paridhayas triḥ sapta samidhaḥ kṛtāḥ । devā yad yajñaṃ tanvānā abadhnan puruṣaṃ paśum ॥15॥
19	6	16		no_dcs_hymn	0.0			mūrdhno devasya bṛhato aṃśavaḥ sapta saptatīḥ । rājñaḥ somasyājāyanta jātasya puruṣād adhi ॥16॥
19	7	1		no_dcs_hymn	0.0			citrāṇi sākaṃ divi rocanāni sarīsṛpāṇi bhuvane javāni । turmiśaṃ sumatim ichamāno ahāni gīrbhiḥ saparyāmi nākam ॥1॥
19	7	2		no_dcs_hymn	0.0			suhavam agne kṛttikā rohiṇī cāstu bhadraṃ mṛgaśiraḥ śam ārdrā । punarvasū sūnṛtā cāru puṣyo bhānur āśleṣā ayanaṃ maghā me ॥2॥
19	7	3		no_dcs_hymn	0.0			puṇyaṃ pūrvā phalgunyau cātra hastaś citrā śivā svāti sukho me astu । rādhe viśākhe suhavānurādhā jyeṣṭhā sunakṣatram ariṣṭa mūlam ॥3॥
19	7	4		no_dcs_hymn	0.0			annaṃ pūrvā rāsatāṃ me aṣādhā ūrjaṃ devy uttarā ā vahantu । abhijin me rāsatāṃ puṇyam eva śravaṇaḥ śraviṣṭhāḥ kurvatāṃ supuṣṭim ॥4॥
19	7	5		no_dcs_hymn	0.0			ā me mahac chatabhiṣag varīya ā me dvayā proṣṭhapadā suśarma । ā revatī cāśvayujau bhagaṃ ma ā me rayiṃ bharaṇya ā vahantu ॥5॥
19	8	1		no_dcs_hymn	0.0			yāni nakṣatrāṇi divy antarikṣe apsu bhūmau yāni nageṣu dikṣu । prakalpayaṃś candramā yāny eti sarvāṇi mamaitāni śivāni santu ॥1॥
19	8	2		no_dcs_hymn	0.0			aṣṭāviṃśāni śivāni śagmāni saha yogaṃ bhajantu me । yogaṃ pra padye kṣemaṃ ca kṣemaṃ pra padye yogaṃ ca namo 'horātrābhyām astu ॥2॥
19	8	3		no_dcs_hymn	0.0			svastitaṃ me suprātaḥ susāyaṃ sudivaṃ sumṛgaṃ suśakunaṃ me astu । suhavam agne svasty amartyaṃ gatvā punar āyābhinandan ॥3॥
19	8	4		no_dcs_hymn	0.0			anuhavaṃ parihavaṃ parivādaṃ parikṣavam । sarvair me riktakumbhān parā tānt savitaḥ suva ॥4॥
19	8	5		no_dcs_hymn	0.0			apapāpaṃ parikṣavaṃ puṇyaṃ bhakṣīmahi kṣavam । śivā te pāpa nāsikāṃ puṇyagaś cābhi mehatām ॥5॥
19	8	6		no_dcs_hymn	0.0			imā yā brahmaṇas pate viṣucīr vāta īrate । sadhrīcīr indra tāḥ kṛtvā mahyaṃ śivatamās kṛdhi ॥6॥
19	8	7		no_dcs_hymn	0.0			svasti no astv abhayaṃ no astu namo 'horatrābhyām astu ॥7॥
19	9	1		no_dcs_hymn	0.0			śāntā dyauḥ śāntā pṛthivī śāntam idam urv antarikṣam । śāntā udanvatīr āpaḥ śāntā naḥ santv oṣadhīḥ ॥1॥
19	9	2		no_dcs_hymn	0.0			śāntāni pūrvarūpāṇi śāntaṃ no astu kṛtākṛtam । śāntaṃ bhūtaṃ ca bhavyaṃ ca sarvam eva śam astu naḥ ॥2॥
19	9	3		no_dcs_hymn	0.0			iyaṃ yā parameṣṭhinī vāg devī brahmasaṃśitā । yayaiva sasṛje ghoraṃ tayaiva śāntir astu naḥ ॥3॥
19	9	4		no_dcs_hymn	0.0			idaṃ yat parameṣṭhinaṃ mano vāṃ brahmasaṃśitam । yenaiva sasṛje ghoraṃ tenaiva śāntir astu naḥ ॥4॥
19	9	5		no_dcs_hymn	0.0			imāni yāni pañcendriyāni manaḥṣaṣṭhāni me hṛdi brahmaṇā saṃśitāni । yair eva sasṛje ghoraṃ tair eva śāntir astu naḥ ॥5॥
19	9	6		no_dcs_hymn	0.0			śaṃ no mitraḥ śaṃ varuṇaḥ śaṃ viṣṇuḥ śaṃ prajāpatiḥ । śaṃ na indro bṛhaspatiḥ śaṃ no bhavatv aryamā ॥6॥
19	9	7		no_dcs_hymn	0.0			śaṃ no mitraḥ śaṃ varuṇaḥ śaṃ vivasvāṃ cham antakaḥ । utpātāḥ pārthivāntarikṣāḥ śaṃ no divicarā grahāḥ ॥7॥
19	9	8		no_dcs_hymn	0.0			śaṃ no bhūmir vepyamānā śam ulkā nirhataṃ ca yat । śaṃ gāvo lohitakṣīrāḥ śaṃ bhūmir ava tīryatīḥ ॥8॥
19	9	9		no_dcs_hymn	0.0			nakṣatram ulkābhihataṃ śam astu naḥ śaṃ no 'bhicārāḥ śam u santu kṛtyāḥ । śaṃ no nikhātā valgāḥ śam ulkā deśopasargāḥ śam u no bhavantu ॥9॥
19	9	10		no_dcs_hymn	0.0			śaṃ no grahāś cāndramasāḥ śam ādityaś ca rāhuṇā । śaṃ no mṛtyur dhūmaketuḥ śaṃ rudrās tigmatejasaḥ ॥10॥
19	9	11		no_dcs_hymn	0.0			śaṃ rudrāḥ śaṃ vasavaḥ śam ādityāḥ śam agnayaḥ । śaṃ no maharṣayo devāḥ śaṃ devāḥ śaṃ bṛhaspatiḥ ॥11॥
19	9	12		no_dcs_hymn	0.0			brahma prajāpatir dhātā lokā vedāḥ saptaṛṣayo 'gnayaḥ । tair me kṛtaṃ svastyayanam indro me śarma yachatu brahmā me śarma yachatu । viśve me devāḥ śarma yachantu sarve me devāḥ śarma yachantu ॥12॥
19	9	13		no_dcs_hymn	0.0			yāni kāni cic chāntāni loke saptaṛṣayo viduḥ । sarvāṇi śaṃ bhavantu me śaṃ me astv abhayaṃ me astu ॥13॥
19	9	14		no_dcs_hymn	0.0			pṛthivī śāntir antarikṣaṃ śāntir dyauḥ śāntir āpaḥ yad iha ghoraṃ yad iha krūraṃ yad iha pāpaṃ tac chāntaṃ tac chivaṃ sarvam eva śam astu naḥ ॥14॥
19	10	1		no_dcs_hymn	0.0			śaṃ na indrāgnī bhavatām avobhiḥ śaṃ na indrāvaruṇā rātahavyā । śam indrāsomā suvitāya śaṃ yoḥ śaṃ na indrāpūṣaṇā vājasātau ॥1॥
19	10	2		no_dcs_hymn	0.0			śaṃ no bhagaḥ śam u naḥ śaṃso astu śaṃ naḥ puraṃdhiḥ śam u santu rāyaḥ । śaṃ naḥ satyasya suyamasya śaṃsaḥ śaṃ no aryamā purujāto astu ॥2॥
19	10	3		no_dcs_hymn	0.0			śaṃ no dhātā śam u dhartā no astu śaṃ na urūcī bhavatu svadhābhiḥ । śaṃ rodasī bṛhatī śaṃ no adriḥ śaṃ no devānāṃ suhavāni santu ॥3॥
19	10	4		no_dcs_hymn	0.0			śaṃ no agnir jyotiranīko astu śaṃ no mitrāvaruṇāv aśvinā śam । śaṃ naḥ sukṛtāṃ sukṛtāni santu śaṃ na iṣiro abhi vātu vātaḥ ॥4॥
19	10	5		no_dcs_hymn	0.0			śaṃ no dyāvāpṛthivī pūrvahūtau śam antarikṣaṃ dṛśaye no astu । śaṃ na oṣadhīr vanino bhavantu śaṃ no rajasas patir astu jiṣṇuḥ ॥5॥
19	10	6		no_dcs_hymn	0.0			śaṃ na indro vasubhir devo astu śam ādityebhir varuṇaḥ suśaṃsaḥ । śaṃ no rudro rudrebhir jalāṣaḥ śaṃ nas tvaṣṭā gnābhir iha śṛṇotu ॥6॥
19	10	7		no_dcs_hymn	0.0			śaṃ naḥ somo bhavatu brahma śaṃ naḥ śaṃ no grāvāṇaḥ śam u santu yajñāḥ । śaṃ naḥ svarūnāṃ mitayo bhavantu śaṃ naḥ prasvaḥ śam v astu vediḥ ॥7॥
19	10	8		no_dcs_hymn	0.0			śaṃ naḥ sūrya urucakṣā ud etu śaṃ no bhavantu pradiśaś catasraḥ । śaṃ naḥ parvatā dhruvayo bhavantu śaṃ naḥ sindhavaḥ śam u santv āpaḥ ॥8॥
19	10	9		no_dcs_hymn	0.0			śaṃ no aditir bhavatu vratebhiḥ śaṃ no bhavantu marutaḥ svarkāḥ । śaṃ no viṣṇuḥ śam u pūṣā no astu śaṃ no bhavitraṃ śam v astu vāyuḥ ॥9॥
19	10	10		no_dcs_hymn	0.0			śaṃ no devaḥ savitā trāyamāṇaḥ śaṃ no bhavantūṣaso vibhātīḥ । śaṃ naḥ parjanyo bhavatu prajābhyaḥ śaṃ naḥ kṣetrasya patir astu śaṃbhuḥ ॥10॥
19	11	1		no_dcs_hymn	0.0			śaṃ naḥ satyasya patayo bhavantu śaṃ no arvantaḥ śam u santu gāvaḥ । śaṃ na ṛbhavaḥ sukṛtaḥ suhastāḥ śaṃ no bhavatu pitaro haveṣu ॥1॥
19	11	2		no_dcs_hymn	0.0			śaṃ no devā viśvadevā bhavantu śaṃ sarasvatī saha dhībhir astu । śam abhiṣācaḥ śam u rātiṣācaḥ śaṃ no divyāḥ pārthivāḥ śaṃ no apyāḥ ॥2॥
19	11	3		no_dcs_hymn	0.0			śaṃ no aja ekapād devo astu śam ahir budhnyaḥ śaṃ samudraḥ । śaṃ no apāṃ napāt perur astu śaṃ naḥ pṛṣṇir bhavatu devagopā ॥3॥
19	11	4		no_dcs_hymn	0.0			ādityā rudrā vasavo juṣantām idaṃ brahma kriyamāṇaṃ navīyaḥ । sṛṇvantu no divyāḥ pārthivāso gojātā uta ye yajñiyāsaḥ ॥4॥
19	11	5		no_dcs_hymn	0.0			ye devānām ṛtvijo yajñiyāso manor yajatrā amṛtā ṛtajñāḥ । te no rāsantām urugāyam adya yūyaṃ pāta svastibhiḥ sadā naḥ ॥5॥
19	11	6		no_dcs_hymn	0.0			tad astu mitrāvaruṇā tad agne śaṃ yor asmabhyam idam astu śastam । aśīmahi gādham uta pratiṣṭhāṃ namo dive bṛhate sādanāya ॥6॥
19	12	1		no_dcs_hymn	0.0			uṣā apa svasus tamaḥ saṃ vartayati vartaniṃ sujātatā । ayā vājaṃ devahitaṃ sanema madema śatahimāḥ suvīrāḥ ॥1॥
19	13	1		no_dcs_hymn	0.0			indrasya bāhū sthavirau vṛṣāṇau citrā imā vṛṣabhau pārayiṣṇū । tau yokṣe prathamo yoga āgate yābhyāṃ jitam asurāṇāṃ svar yat ॥1॥
19	13	2		no_dcs_hymn	0.0			āśuḥ śiśāno vṛṣabho na bhīmo ghanāghanaḥ kṣobhaṇaś carṣaṇīnām । saṃkrandano 'nimiṣa ekavīraḥ śataṃ senā ajayat sākam indraḥ ॥2॥
19	13	3		no_dcs_hymn	0.0			saṃkrandanenānimiṣeṇa jiṣṇunāyodhyena duścyavanena dhṛṣṇunā । tad indreṇa jayata tat sahadhvaṃ yudho nara iṣuhastena vṛṣṇā ॥3॥
19	13	4		no_dcs_hymn	0.0			sa iṣuhastaiḥ sa niṣaṅgibhir vaśī saṃsraṣṭā sa yudha indro gaṇena । saṃsṛṣṭajit somapā bāhuśardhy ugradhanvā pratihitābhir astā ॥4॥
19	13	5		no_dcs_hymn	0.0			balavijñāyaḥ sthaviraḥ pravīraḥ sahasvān vājī sahamāna ugraḥ । abhivīro abhiṣatvā sahojij jaitram indra ratham ā tiṣṭha govidam ॥5॥
19	13	6		no_dcs_hymn	0.0			imaṃ vīram anu harṣadhvam ugram indraṃ sakhāyo anu saṃ rabhadhvam । grāmajitaṃ gojitaṃ vajrabāhuṃ jayantam ajma pramṛṇantam ojasā ॥6॥
19	13	7		no_dcs_hymn	0.0			abhi gotrāṇi sahasā gāhamāno 'dāya ugraḥ śatamanyur indraḥ । duścyavanaḥ pṛtanāṣāḍ ayodhyo 'smākaṃ senā avatu pra yutsu ॥7॥
19	13	8		no_dcs_hymn	0.0			bṛhaspate pari dīyā rathena rakṣohāmitrām̐ apabādhamānaḥ । prabhañjaṃ chatrūn pramṛṇann amitrān asmākam edhy avitā tanūnām ॥8॥
19	13	9		no_dcs_hymn	0.0			indra eṣāṃ netā bṛhaspatir dakṣiṇā yajñaḥ pura etu somaḥ । devasenānām abhibhañjatīnāṃ jayantīnāṃ maruto yantu madhye ॥9॥
19	13	10		no_dcs_hymn	0.0			indrasya vṛṣṇo varuṇasya rājña ādityānāṃ marutāṃ śardha ugram । mahāmanasāṃ bhuvanacyavānāṃ ghoṣo devānāṃ jayatām ud asthāt ॥10॥
19	13	11		no_dcs_hymn	0.0			asmākam indraḥ samṛteṣu dhvajeṣv asmākaṃ yā iṣavas tā jayantu । asmākaṃ vīrā uttare bhavantv asmān devāso 'vatā haveṣu ॥11॥
19	14	1		no_dcs_hymn	0.0			idam ucchreyo 'vasānam āgāṃ śive me dyāvāpṛthivī abhūtām । asapatnāḥ pradiśo me bhavantu na vai tvā dviṣmo abhayaṃ no astu ॥1॥
19	15	1		no_dcs_hymn	0.0			yata indra bhayāmahe tato no abhayaṃ kṛdhi । maghavaṃ chagdhi tava tvaṃ na ūtibhir vi dviṣo vi mṛdho jahi ॥1॥
19	15	2		no_dcs_hymn	0.0			indraṃ vayam anūrādhaṃ havāmahe 'nu rādhyāsma dvipadā catuṣpadā । mā naḥ senā araruṣīr upa gur viṣūcir indra druho vi nāśaya ॥2॥
19	15	3		no_dcs_hymn	0.0			indras trātota vṛtrahā parasphāno vareṇyaḥ । sa rakṣitā caramataḥ sa madhyataḥ sa paścāt sa purastān no astu ॥3॥
19	15	4		no_dcs_hymn	0.0			uruṃ no lokam anu neṣi vidvānt svar yaj jyotir abhayaṃ svasti । ugrā ta indra sthavirasya bāhū upa kṣayema śaraṇā bṛhantā ॥4॥
19	15	5		no_dcs_hymn	0.0			abhayaṃ naḥ karaty antarikṣam abhayaṃ dyāvāpṛthivī ubhe ime । abhayaṃ paścād abhayaṃ purastād uttarād adharād abhayaṃ no astu ॥5॥
19	15	6		no_dcs_hymn	0.0			abhayaṃ mitrād abhayam amitrād abhayaṃ jñātād abhayaṃ puro yaḥ । abhayaṃ naktam abhayaṃ divā naḥ sarvā āśā mama mitraṃ bhavantu ॥6॥
19	16	1		no_dcs_hymn	0.0			asapatnaṃ purastāt paścān no abhayaṃ kṛtam । savitā mā dakṣiṇata uttarān mā śacīpatiḥ ॥1॥
19	16	2		no_dcs_hymn	0.0			divo mādityā rakṣatu bhūmyā rakṣantv agnayaḥ । indrāgnī rakṣatāṃ mā purastād aśvināv abhitaḥ śarma yachatām । tiraścīn aghnyā rakṣatu jātavedā bhūtakṛto me sarvataḥ santu varma ॥2॥
19	17	1		no_dcs_hymn	0.0			agnir mā pātu vasubhiḥ purastāt tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥1॥
19	17	2		no_dcs_hymn	0.0			vāyur māntarikṣeṇaitasyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥2॥
19	17	3		no_dcs_hymn	0.0			somo mā rudrair dakṣiṇāyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥3॥
19	17	4		no_dcs_hymn	0.0			varuṇo mādityair etasyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānam pari dade svāhā ॥4॥
19	17	5		no_dcs_hymn	0.0			sūryo mā dyāvāpṛthivībhyāṃ pratīcyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥5॥
19	17	6		no_dcs_hymn	0.0			āpo mauṣadhīmatīr etasyā diśaḥ pāntu tāsu krame tāsu śraye tāṃ puraṃ praimi । tā mā rakṣantu tā mā gopāyantu tābhya ātmānaṃ pari dade svāhā ॥6॥
19	17	7		no_dcs_hymn	0.0			viśvakarmā mā saptaṛṣibhir udīcyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥7॥
19	17	8		no_dcs_hymn	0.0			indro mā marutvān etasyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥8॥
19	17	9		no_dcs_hymn	0.0			prajāpatir mā prajananavānt saha pratiṣṭhayā dhruvāyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥9॥
19	17	10		no_dcs_hymn	0.0			bṛhaspatir mā viśvair devair ūrdhvāyā diśaḥ pātu tasmin krame tasmiṃ chraye tāṃ puraṃ praimi । sa mā rakṣatu sa mā gopāyatu tasmā ātmānaṃ pari dade svāhā ॥10॥
19	18	1		no_dcs_hymn	0.0			agniṃ te vasuvantam ṛchantu । ye māghāyavaḥ prācyā diśo 'bhidāsān ॥1॥
19	18	2		no_dcs_hymn	0.0			vāyuṃ te 'ntarikṣavantam ṛchantu । ye māghāyava etasyā diśo 'bhidāsān ॥2॥
19	18	3		no_dcs_hymn	0.0			somaṃ te rudravantam ṛchantu । ye māghāyavo dakṣiṇāyā diśo 'bhidāsān ॥3॥
19	18	4		no_dcs_hymn	0.0			varuṇaṃ ta ādityavantam ṛchantu । ye māghāyava etasyā diśo 'bhidāsān ॥4॥
19	18	5		no_dcs_hymn	0.0			sūryaṃ te dyāvāpṛthivīvantam ṛchantu । ye māghāyava pratīcyā diśo 'bhidāsān ॥5॥
19	18	6		no_dcs_hymn	0.0			apas ta oṣadhīmatīr ṛchantu । ye māghāyava etasyā diśo 'bhidāsān ॥6॥
19	18	7		no_dcs_hymn	0.0			viśvakarmāṇaṃ te saptaṛṣivantam ṛchantu । ye māghāyava udīcyā diśo 'bhidāsān ॥7॥
19	18	8		no_dcs_hymn	0.0			indraṃ te marutvantam ṛchantu । ye māghāyava etasyā diśo 'bhidāsān ॥8॥
19	18	9		no_dcs_hymn	0.0			prajāpatiṃ te prajananavantam ṛchantu । ye māghāyavo dhruvāyā diśo 'bhidāsān ॥9॥
19	18	10		no_dcs_hymn	0.0			bṛhaspatiṃ te viśvadevavantam ṛchantu । ye māghāyava ūrdhvāyā diśo 'bhidāsān ॥10॥
19	19	1		no_dcs_hymn	0.0			mitraḥ pṛthivyod akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥1॥
19	19	2		no_dcs_hymn	0.0			vāyur antarikṣeṇod akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥2॥
19	19	3		no_dcs_hymn	0.0			sūryo divod akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥3॥
19	19	4		no_dcs_hymn	0.0			candramā nakṣatrair ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥4॥
